"order_id","person_id","order_date","status","total_amount","currency","payment_method","shipping_method","notes"
10579,59693,"2022-09-04","Shipped",1093.95,"USD","klarna","standard",""
10580,78225,"2023-09-01","Processing",974.99,"GBP","google_pay","dhl","Fragile - handle with care"
10581,85985,"2024-03-12","Pending",1469.99,"USD","klarna","pickup_point",""
10582,29825,"2023-01-24","Processing",973.99,"USD","debit_card","ups",""
10583,39456,"2023-02-02","Shipped",1264.95,"USD","apple_pay","pickup_point",""
10584,76358,"2024-12-14","Delivered",855.95,"USD","apple_pay","economy",""
10585,33972,"2025-11-19","Refunded",273.99,"EUR","google_pay","economy",""
10586,96455,"2023-06-08","Cancelled",38.99,"GBP","bank_transfer","economy",""
10587,24756,"2021-02-26","Shipped",575.95,"EUR","paypal","pickup_point",""
10588,28188,"2024-02-23","Pending",372.99,"EUR","bank_transfer","standard",""
10589,15823,"2022-04-13","Processing",310.95,"GBP","debit_card","express",""
10590,37684,"2021-05-24","Pending",147.99,"EUR","credit_card","express",""
10591,40883,"2024-04-08","Pending",227.95,"GBP","debit_card","fedex",""
10592,58651,"2025-03-10","Pending",1215.95,"USD","bank_transfer","express",""
10593,34564,"2023-06-12","Shipped",150.95,"USD","credit_card","economy",""
10594,32297,"2021-11-02","Pending",1382.99,"GBP","paypal","overnight",""
10595,71832,"2021-07-20","Pending",1389.99,"EUR","klarna","fedex",""
10596,62414,"2024-03-18","Shipped",1329.95,"USD","apple_pay","economy",""
10597,16778,"2024-11-03","Processing",387.99,"EUR","paypal","standard",""
10598,98569,"2022-09-09","Shipped",1217.99,"EUR","bank_transfer","ups",""
10599,43318,"2025-04-26","Processing",1044.95,"EUR","google_pay","fedex",""
10600,1601,"2024-04-20","Delivered",279.95,"USD","bank_transfer","ups",""
10601,57883,"2025-01-31","Returned",967.95,"USD","credit_card","overnight",""
10602,44147,"2023-04-18","Refunded",1045.95,"EUR","google_pay","economy",""
10603,42360,"2022-04-18","Processing",1068.99,"USD","apple_pay","express",""
10604,91384,"2024-01-27","Processing",948.99,"USD","klarna","standard",""
10605,59699,"2022-06-14","Refunded",994.99,"EUR","klarna","pickup_point",""
10606,80971,"2023-11-23","Refunded",41.99,"GBP","paypal","ups",""
10607,8951,"2021-08-16","Returned",1275.99,"USD","paypal","standard",""
10608,29438,"2024-03-08","Processing",881.99,"USD","klarna","standard",""
10609,45132,"2025-03-10","Cancelled",791.99,"USD","credit_card","ups",""
10610,43241,"2022-03-20","Delivered",1447.99,"USD","google_pay","ups",""
10611,91970,"2024-12-24","Cancelled",1447.99,"USD","google_pay","fedex",""
10612,66563,"2025-12-05","Delivered",423.95,"EUR","google_pay","pickup_point",""
10613,22187,"2025-09-16","Refunded",1443.99,"USD","paypal","standard",""
10614,96307,"2021-08-17","Shipped",80.95,"USD","apple_pay","fedex",""
10615,1676,"2022-04-27","Pending",1398.95,"EUR","debit_card","overnight",""
10616,14567,"2023-02-13","Shipped",382.95,"USD","bank_transfer","dhl",""
10617,97939,"2022-09-16","Pending",1320.99,"USD","klarna","express",""
10618,27722,"2021-06-06","Processing",1019.95,"USD","bank_transfer","overnight",""
10619,65813,"2022-01-21","Refunded",1323.99,"EUR","klarna","ups",""
10620,42840,"2025-07-22","Returned",1093.95,"USD","bank_transfer","overnight",""
10621,48100,"2022-06-09","Pending",1269.99,"EUR","apple_pay","ups",""
10622,91414,"2025-01-29","Cancelled",1058.95,"GBP","credit_card","dhl",""
10623,62295,"2025-07-08","Processing",560.95,"GBP","klarna","ups",""
10624,9976,"2021-01-28","Shipped",1470.95,"EUR","klarna","express",""
10625,77668,"2021-05-07","Shipped",162.95,"GBP","google_pay","standard",""
10626,82995,"2023-09-04","Pending",1001.95,"USD","klarna","economy",""
10627,27767,"2024-09-03","Delivered",355.99,"USD","apple_pay","fedex",""
10628,78006,"2021-09-17","Shipped",346.99,"EUR","paypal","fedex",""
10629,81665,"2023-07-14","Delivered",1248.95,"GBP","debit_card","ups",""
10630,60257,"2025-07-05","Delivered",1376.95,"EUR","klarna","express","Gift wrapping requested"
10631,9672,"2022-01-11","Refunded",601.95,"USD","google_pay","pickup_point",""
10632,85690,"2024-09-25","Pending",913.99,"EUR","credit_card","overnight",""
10633,97770,"2024-07-12","Refunded",1103.95,"USD","paypal","fedex",""
10634,8590,"2024-07-28","Cancelled",786.95,"GBP","apple_pay","express",""
10635,13538,"2021-02-09","Cancelled",344.95,"EUR","klarna","economy",""
10636,52227,"2025-04-16","Shipped",246.95,"USD","paypal","ups",""
10637,63572,"2024-12-25","Shipped",1172.99,"USD","credit_card","dhl",""
10638,83640,"2025-06-20","Cancelled",825.95,"EUR","paypal","pickup_point",""
10639,31364,"2022-03-28","Pending",1035.95,"GBP","credit_card","pickup_point",""
10640,53338,"2025-06-05","Returned",24.99,"USD","google_pay","fedex",""
10641,50775,"2022-05-26","Cancelled",1454.95,"USD","bank_transfer","pickup_point",""
10642,40030,"2025-03-01","Cancelled",1430.95,"USD","paypal","fedex",""
10643,27809,"2022-08-29","Pending",836.95,"EUR","google_pay","express",""
10644,25380,"2022-09-02","Processing",362.99,"EUR","paypal","overnight",""
10645,81731,"2022-11-07","Pending",285.99,"USD","credit_card","economy",""
10646,61701,"2021-02-01","Delivered",1263.99,"USD","bank_transfer","economy",""
10647,52142,"2024-08-07","Pending",1252.95,"GBP","paypal","economy",""
10648,65389,"2024-09-22","Pending",443.95,"GBP","paypal","economy",""
10649,19990,"2022-04-01","Pending",177.95,"GBP","bank_transfer","express",""
10650,23031,"2024-02-23","Shipped",1407.99,"GBP","debit_card","dhl",""
10651,71322,"2023-08-29","Returned",990.99,"GBP","google_pay","express",""
10652,62908,"2022-01-13","Returned",465.99,"EUR","bank_transfer","ups",""
10653,41796,"2025-01-19","Returned",95.95,"EUR","google_pay","overnight",""
10654,85464,"2023-03-08","Refunded",444.99,"EUR","google_pay","economy",""
10655,70882,"2021-12-21","Delivered",976.99,"GBP","klarna","economy",""
10656,13053,"2025-03-09","Processing",57.95,"USD","google_pay","fedex",""
10657,51501,"2022-07-13","Refunded",1407.99,"USD","google_pay","ups",""
10658,39940,"2021-01-14","Returned",357.99,"USD","apple_pay","express",""
10659,35991,"2021-05-23","Returned",1289.95,"USD","paypal","standard",""
10660,29632,"2024-09-12","Returned",1393.95,"EUR","google_pay","overnight",""
10661,64763,"2024-02-12","Delivered",631.99,"USD","paypal","dhl",""
10662,13115,"2021-11-20","Refunded",1469.95,"EUR","apple_pay","standard",""
10663,8549,"2023-07-16","Shipped",366.95,"USD","apple_pay","standard",""
10664,60747,"2023-04-11","Returned",774.95,"USD","google_pay","ups","Do not leave in direct sunlight"
10665,24006,"2023-11-09","Refunded",997.99,"EUR","klarna","dhl",""
10666,89429,"2024-12-04","Delivered",1351.95,"USD","apple_pay","pickup_point",""
10667,18423,"2025-01-11","Pending",489.99,"USD","apple_pay","ups","Combine with other items if available"
10668,93506,"2023-03-17","Delivered",515.95,"EUR","credit_card","economy",""
10669,74846,"2022-01-05","Pending",1171.99,"USD","debit_card","standard",""
10670,1578,"2021-07-27","Refunded",488.95,"USD","credit_card","dhl",""
10671,71007,"2023-07-07","Pending",1435.99,"EUR","bank_transfer","ups",""
10672,37731,"2022-03-10","Processing",1065.99,"USD","apple_pay","dhl",""
10673,83142,"2021-11-18","Shipped",749.95,"GBP","klarna","express",""
10674,99408,"2023-08-14","Returned",1337.95,"EUR","apple_pay","fedex",""
10675,96936,"2024-08-18","Delivered",1034.95,"EUR","apple_pay","ups",""
10676,93058,"2024-03-24","Delivered",454.95,"GBP","debit_card","overnight",""
10677,77277,"2022-01-01","Refunded",616.95,"GBP","paypal","economy",""
10678,18584,"2024-01-02","Delivered",1366.95,"EUR","apple_pay","dhl",""
10679,85772,"2021-12-22","Processing",1429.95,"USD","google_pay","standard",""
10680,63149,"2025-07-11","Returned",454.99,"GBP","debit_card","dhl",""
10681,99386,"2021-04-18","Delivered",275.95,"GBP","debit_card","ups",""
10682,87729,"2024-01-05","Shipped",1449.95,"GBP","credit_card","overnight",""
10683,4127,"2022-01-03","Delivered",763.95,"EUR","google_pay","fedex",""
10684,11308,"2024-12-28","Processing",1138.99,"EUR","google_pay","fedex",""
10685,97694,"2021-09-15","Pending",810.95,"EUR","google_pay","ups",""
10686,94719,"2023-11-27","Shipped",1227.95,"EUR","klarna","overnight",""
10687,24172,"2022-02-03","Processing",329.99,"EUR","apple_pay","fedex",""
10688,22719,"2023-08-21","Returned",1423.95,"USD","paypal","ups",""
10689,24178,"2023-10-23","Delivered",1186.99,"USD","klarna","pickup_point",""
10690,89114,"2023-06-01","Cancelled",1215.95,"USD","google_pay","standard",""
10691,89732,"2024-12-06","Processing",466.95,"USD","credit_card","ups",""
10692,3841,"2023-04-25","Processing",687.95,"USD","paypal","economy",""
10693,31733,"2022-05-31","Pending",1381.95,"EUR","credit_card","fedex",""
10694,44696,"2025-02-02","Shipped",555.95,"GBP","debit_card","fedex",""
10695,73988,"2024-05-05","Returned",142.99,"EUR","google_pay","express",""
10696,65418,"2022-01-20","Delivered",1377.99,"USD","credit_card","economy",""
10697,92803,"2024-03-14","Processing",366.99,"GBP","google_pay","fedex",""
10698,58062,"2024-10-20","Returned",368.95,"EUR","credit_card","pickup_point",""
10699,95049,"2021-07-21","Pending",1359.99,"EUR","apple_pay","fedex",""
10700,87526,"2023-03-30","Cancelled",254.95,"GBP","google_pay","fedex",""
10701,75058,"2025-09-09","Refunded",755.95,"USD","credit_card","dhl",""
10702,451,"2022-06-11","Delivered",402.99,"EUR","google_pay","fedex",""
10703,9462,"2022-09-21","Cancelled",264.99,"USD","bank_transfer","economy","Signature required"
10704,83300,"2022-04-16","Returned",671.95,"USD","credit_card","standard",""
10705,23279,"2022-06-21","Delivered",1275.99,"EUR","klarna","overnight",""
10706,87303,"2022-11-16","Returned",1268.99,"GBP","bank_transfer","fedex",""
10707,17305,"2021-03-14","Returned",16.99,"GBP","klarna","dhl",""
10708,58354,"2022-11-15","Processing",609.95,"EUR","paypal","pickup_point",""
10709,34263,"2024-11-16","Cancelled",747.99,"GBP","apple_pay","economy",""
10710,21155,"2025-10-23","Refunded",615.95,"GBP","debit_card","express",""
10711,85173,"2021-01-01","Returned",1081.99,"GBP","bank_transfer","pickup_point",""
10712,94312,"2024-05-13","Shipped",233.95,"GBP","paypal","pickup_point",""
10713,29515,"2024-02-26","Processing",1326.95,"GBP","bank_transfer","fedex",""
10714,38437,"2023-03-11","Refunded",780.99,"USD","paypal","overnight",""
10715,7340,"2021-01-08","Processing",343.99,"EUR","paypal","dhl",""
10716,82793,"2025-03-08","Returned",943.95,"EUR","debit_card","express",""
10717,81262,"2024-08-28","Returned",415.99,"EUR","bank_transfer","standard",""
10718,37621,"2022-02-12","Returned",1243.99,"EUR","paypal","pickup_point",""
10719,53039,"2025-05-27","Cancelled",1219.95,"GBP","apple_pay","fedex",""
10720,99333,"2025-01-08","Returned",1151.95,"USD","apple_pay","overnight",""
10721,95701,"2021-03-19","Pending",1466.99,"EUR","google_pay","overnight",""
10722,19749,"2025-07-29","Refunded",830.99,"EUR","credit_card","pickup_point",""
10723,55737,"2025-03-29","Processing",233.95,"USD","paypal","ups",""
10724,48028,"2022-07-31","Refunded",761.99,"EUR","bank_transfer","pickup_point",""
10725,55702,"2025-01-16","Pending",961.99,"USD","apple_pay","economy",""
10726,15293,"2025-06-16","Cancelled",129.99,"EUR","credit_card","dhl",""
10727,2235,"2023-03-13","Cancelled",577.99,"USD","apple_pay","economy",""
10728,54584,"2024-08-29","Processing",717.95,"GBP","klarna","dhl",""
10729,31399,"2025-10-25","Processing",282.95,"USD","apple_pay","express",""
10730,47589,"2024-12-11","Processing",1308.99,"USD","klarna","pickup_point",""
10731,97213,"2022-10-11","Delivered",127.95,"USD","credit_card","fedex",""
10732,23570,"2024-06-18","Pending",734.95,"GBP","bank_transfer","express",""
10733,73084,"2023-09-18","Delivered",78.95,"GBP","apple_pay","express",""
10734,1228,"2025-08-21","Shipped",1332.99,"EUR","google_pay","ups",""
10735,88444,"2025-06-21","Pending",978.95,"GBP","klarna","pickup_point",""
10736,4043,"2024-03-08","Pending",483.99,"EUR","paypal","economy",""
10737,66979,"2024-04-09","Pending",1470.99,"USD","apple_pay","economy",""
10738,92098,"2021-06-04","Delivered",1443.99,"GBP","apple_pay","pickup_point",""
10739,6123,"2024-12-04","Returned",373.95,"USD","bank_transfer","fedex",""
10740,42727,"2025-12-04","Processing",972.99,"USD","paypal","economy",""
10741,32446,"2025-04-23","Delivered",772.99,"USD","credit_card","pickup_point",""
10742,65095,"2021-10-19","Shipped",931.95,"EUR","paypal","ups",""
10743,40588,"2024-02-16","Refunded",713.95,"GBP","apple_pay","pickup_point",""
10744,81824,"2021-10-22","Refunded",896.95,"GBP","klarna","overnight",""
10745,74867,"2024-07-19","Returned",651.99,"USD","klarna","overnight",""
10746,66930,"2021-10-04","Processing",1431.95,"USD","apple_pay","express",""
10747,61992,"2022-05-13","Processing",300.95,"GBP","bank_transfer","economy",""
10748,47574,"2021-01-04","Processing",609.99,"GBP","google_pay","pickup_point",""
10749,79912,"2024-11-25","Cancelled",1492.99,"USD","paypal","overnight",""
10750,55784,"2023-09-12","Processing",867.99,"EUR","google_pay","dhl",""
10751,36359,"2021-08-13","Shipped",433.95,"GBP","apple_pay","express",""
10752,42889,"2023-04-09","Delivered",451.99,"USD","klarna","ups",""
10753,13472,"2022-07-06","Delivered",213.95,"USD","apple_pay","fedex",""
10754,14166,"2025-01-17","Pending",1065.99,"USD","apple_pay","overnight",""
10755,31953,"2021-03-08","Cancelled",176.95,"EUR","credit_card","economy",""
10756,27675,"2024-12-29","Returned",898.99,"GBP","bank_transfer","dhl",""
10757,4738,"2024-01-31","Pending",1081.95,"EUR","credit_card","dhl",""
10758,90649,"2023-10-07","Processing",865.95,"EUR","google_pay","fedex",""
10759,91913,"2024-02-02","Returned",953.99,"EUR","google_pay","express",""
10760,57131,"2025-05-23","Refunded",211.95,"USD","apple_pay","standard",""
10761,52898,"2024-03-26","Cancelled",810.99,"USD","google_pay","express",""
10762,43207,"2023-02-24","Cancelled",703.95,"EUR","debit_card","overnight",""
10763,78816,"2023-10-18","Processing",1005.99,"GBP","klarna","express",""
10764,35765,"2022-05-15","Processing",180.99,"USD","debit_card","pickup_point",""
10765,75201,"2022-10-08","Delivered",383.99,"EUR","paypal","economy",""
10766,25979,"2022-07-10","Delivered",296.99,"USD","paypal","fedex",""
10767,69921,"2021-01-01","Shipped",717.95,"GBP","apple_pay","standard",""
10768,98650,"2021-06-08","Shipped",160.95,"USD","klarna","overnight",""
10769,21328,"2022-09-23","Processing",769.99,"GBP","credit_card","standard",""
10770,11648,"2025-08-03","Shipped",174.99,"USD","paypal","dhl",""
10771,23608,"2024-10-12","Refunded",433.95,"GBP","bank_transfer","economy",""
10772,47111,"2022-05-22","Shipped",1395.99,"EUR","google_pay","standard",""
10773,26918,"2021-06-10","Cancelled",790.99,"GBP","google_pay","pickup_point",""
10774,11279,"2021-10-21","Pending",1265.95,"EUR","google_pay","fedex",""
10775,97577,"2023-04-30","Returned",1334.95,"GBP","google_pay","economy",""
10776,65921,"2024-06-21","Cancelled",935.95,"USD","debit_card","ups",""
10777,81240,"2022-06-27","Refunded",1447.99,"USD","google_pay","fedex",""
10778,9808,"2025-07-31","Shipped",285.99,"USD","apple_pay","standard",""
10779,57719,"2021-04-19","Processing",628.95,"EUR","credit_card","fedex","Residential address"
10780,1117,"2021-01-15","Cancelled",144.95,"EUR","credit_card","ups",""
10781,61787,"2023-12-20","Processing",785.99,"EUR","debit_card","ups",""
10782,84968,"2021-03-03","Processing",1454.99,"USD","credit_card","overnight",""
10783,30925,"2021-01-30","Delivered",422.95,"USD","google_pay","pickup_point",""
10784,5953,"2022-04-03","Returned",343.99,"USD","paypal","fedex",""
10785,16589,"2025-03-08","Returned",906.99,"EUR","debit_card","overnight",""
10786,91884,"2025-02-14","Shipped",670.99,"USD","bank_transfer","overnight",""
10787,34239,"2025-05-06","Pending",329.99,"USD","credit_card","dhl",""
10788,68913,"2022-08-03","Returned",310.95,"GBP","debit_card","economy",""
10789,97294,"2021-09-11","Cancelled",1467.99,"EUR","bank_transfer","overnight",""
10790,84615,"2025-11-17","Refunded",916.99,"EUR","credit_card","express","Leave with neighbor if not home"
10791,50284,"2021-10-21","Delivered",914.99,"EUR","klarna","pickup_point",""
10792,90112,"2023-12-18","Cancelled",672.99,"EUR","paypal","pickup_point",""
10793,80535,"2024-11-22","Shipped",290.99,"GBP","klarna","pickup_point",""
10794,25973,"2022-04-26","Cancelled",376.95,"GBP","klarna","economy",""
10795,75310,"2021-11-28","Cancelled",1088.95,"GBP","credit_card","fedex",""
10796,80117,"2025-04-21","Refunded",381.95,"GBP","paypal","dhl",""
10797,61264,"2024-05-10","Processing",1359.99,"EUR","bank_transfer","express",""
10798,6876,"2022-09-15","Pending",175.99,"EUR","credit_card","pickup_point",""
10799,18772,"2021-01-15","Shipped",601.95,"GBP","debit_card","fedex",""
10800,87932,"2022-08-03","Delivered",279.95,"EUR","klarna","overnight",""
10801,98600,"2021-11-19","Shipped",358.95,"GBP","debit_card","express",""
10802,27850,"2024-10-30","Returned",373.95,"USD","klarna","dhl",""
10803,10939,"2021-02-01","Processing",177.95,"USD","bank_transfer","overnight",""
10804,86975,"2021-04-11","Processing",1472.95,"EUR","paypal","standard",""
10805,66020,"2024-02-13","Returned",470.95,"USD","apple_pay","dhl",""
10806,79620,"2025-11-17","Processing",1384.95,"GBP","debit_card","express",""
10807,57159,"2025-08-19","Processing",1000.95,"EUR","apple_pay","overnight",""
10808,72783,"2021-09-21","Cancelled",404.95,"EUR","google_pay","overnight",""
10809,30714,"2023-03-01","Shipped",1000.95,"GBP","paypal","dhl",""
10810,63630,"2021-03-18","Cancelled",295.99,"EUR","google_pay","overnight",""
10811,74976,"2023-06-25","Shipped",361.99,"USD","bank_transfer","fedex",""
10812,93536,"2021-09-26","Delivered",530.99,"USD","debit_card","overnight","Do not leave in direct sunlight"
10813,642,"2025-03-10","Refunded",1436.99,"USD","klarna","dhl",""
10814,38038,"2024-04-06","Pending",1419.99,"EUR","paypal","express",""
10815,2283,"2021-03-16","Processing",1047.99,"USD","google_pay","fedex",""
10816,43021,"2025-05-11","Pending",1301.95,"EUR","bank_transfer","express",""
10817,13800,"2022-11-15","Cancelled",1186.95,"GBP","debit_card","fedex",""
10818,89086,"2021-01-21","Processing",777.95,"GBP","credit_card","fedex",""
10819,19499,"2023-08-07","Refunded",506.99,"GBP","google_pay","dhl",""
10820,3180,"2021-09-24","Refunded",249.99,"GBP","bank_transfer","express",""
10821,49877,"2022-04-16","Refunded",698.99,"USD","klarna","fedex",""
10822,38791,"2025-08-12","Shipped",682.95,"GBP","klarna","economy",""
10823,38551,"2022-04-28","Returned",266.99,"GBP","credit_card","express",""
10824,29837,"2022-11-08","Delivered",567.99,"GBP","apple_pay","dhl",""
10825,98430,"2021-10-29","Shipped",895.95,"EUR","apple_pay","overnight",""
10826,65441,"2023-06-06","Shipped",1282.95,"GBP","bank_transfer","express",""
10827,43492,"2025-11-27","Delivered",701.95,"GBP","apple_pay","dhl",""
10828,35336,"2023-03-26","Refunded",1247.99,"EUR","paypal","standard",""
10829,93648,"2022-07-16","Returned",185.95,"EUR","credit_card","express",""
10830,52588,"2025-01-19","Shipped",336.95,"GBP","google_pay","pickup_point",""
10831,35675,"2023-07-31","Refunded",410.95,"EUR","bank_transfer","pickup_point",""
10832,71217,"2021-11-16","Returned",582.99,"USD","klarna","economy",""
10833,93372,"2023-04-05","Processing",1050.95,"EUR","bank_transfer","pickup_point",""
10834,25101,"2023-11-12","Cancelled",182.95,"EUR","paypal","standard",""
10835,68322,"2023-11-17","Cancelled",1453.95,"USD","google_pay","standard",""
10836,98961,"2024-06-16","Refunded",260.99,"GBP","debit_card","ups",""
10837,24424,"2024-05-08","Cancelled",768.99,"USD","klarna","express",""
10838,6251,"2023-06-20","Cancelled",923.99,"USD","google_pay","fedex",""
10839,29515,"2022-01-01","Pending",421.99,"GBP","klarna","express",""
10840,8235,"2022-08-11","Shipped",1236.99,"EUR","bank_transfer","dhl",""
10841,45655,"2024-10-12","Pending",334.95,"GBP","paypal","fedex",""
10842,72643,"2023-09-20","Returned",1255.99,"EUR","apple_pay","fedex",""
10843,83778,"2025-05-20","Refunded",600.95,"GBP","debit_card","ups",""
10844,85711,"2025-04-02","Delivered",367.95,"GBP","paypal","dhl",""
10845,88346,"2021-09-10","Shipped",259.99,"GBP","credit_card","express",""
10846,42581,"2023-08-06","Processing",709.99,"USD","klarna","pickup_point",""
10847,36720,"2021-05-16","Processing",797.95,"GBP","apple_pay","dhl",""
10848,37283,"2022-12-13","Shipped",1040.99,"EUR","debit_card","standard",""
10849,26128,"2022-09-11","Processing",1268.95,"GBP","credit_card","ups",""
10850,4995,"2025-08-25","Refunded",172.99,"USD","paypal","ups","ASAP delivery needed"
10851,90866,"2024-04-09","Pending",343.99,"GBP","klarna","dhl",""
10852,16912,"2025-10-19","Cancelled",509.95,"GBP","bank_transfer","dhl",""
10853,81589,"2022-07-18","Pending",282.99,"USD","klarna","dhl",""
10854,1808,"2023-05-19","Processing",59.99,"USD","apple_pay","ups",""
10855,48589,"2021-01-31","Processing",865.95,"GBP","debit_card","pickup_point",""
10856,69369,"2023-05-25","Delivered",640.99,"GBP","bank_transfer","dhl",""
10857,69302,"2021-02-26","Shipped",48.99,"EUR","apple_pay","express",""
10858,87671,"2025-06-28","Refunded",1232.99,"USD","klarna","pickup_point",""
10859,38105,"2023-07-12","Cancelled",1347.99,"USD","credit_card","express",""
10860,92806,"2025-03-28","Shipped",182.99,"EUR","apple_pay","fedex",""
10861,40152,"2025-02-18","Returned",862.99,"EUR","paypal","standard",""
10862,22385,"2025-12-20","Delivered",1038.95,"GBP","paypal","ups",""
10863,37609,"2022-02-09","Refunded",1174.99,"GBP","bank_transfer","standard",""
10864,95291,"2021-06-27","Cancelled",336.95,"USD","klarna","dhl",""
10865,31683,"2023-09-24","Shipped",1316.95,"USD","credit_card","standard",""
10866,13824,"2022-05-30","Returned",108.95,"GBP","debit_card","pickup_point",""
10867,26406,"2022-12-29","Pending",532.99,"USD","credit_card","standard",""
10868,42184,"2023-12-14","Pending",746.99,"EUR","paypal","overnight",""
10869,36714,"2024-09-24","Delivered",1035.99,"GBP","paypal","standard",""
10870,6097,"2025-11-01","Processing",284.95,"GBP","credit_card","economy",""
10871,82546,"2021-04-08","Returned",545.95,"EUR","google_pay","ups",""
10872,44366,"2024-11-08","Pending",300.95,"USD","paypal","pickup_point",""
10873,21235,"2022-09-17","Cancelled",1135.99,"EUR","klarna","ups",""
10874,34301,"2025-09-04","Returned",1281.95,"USD","bank_transfer","pickup_point",""
10875,17116,"2025-10-01","Returned",914.99,"GBP","paypal","dhl",""
10876,69459,"2021-04-15","Refunded",1290.99,"EUR","google_pay","express",""
10877,98975,"2025-01-19","Processing",777.99,"USD","klarna","express",""
10878,8399,"2022-10-31","Returned",28.95,"EUR","bank_transfer","pickup_point",""
10879,44569,"2023-02-04","Refunded",304.99,"EUR","apple_pay","standard",""
10880,63175,"2025-10-22","Returned",291.99,"GBP","apple_pay","fedex",""
10881,13119,"2022-12-28","Returned",1255.99,"EUR","paypal","standard",""
10882,51825,"2022-03-31","Pending",398.95,"EUR","klarna","express",""
10883,88030,"2022-02-03","Pending",382.95,"EUR","apple_pay","standard",""
10884,66257,"2022-02-26","Delivered",1290.95,"USD","debit_card","economy",""
10885,12408,"2023-08-18","Shipped",1080.99,"GBP","credit_card","overnight",""
10886,9197,"2024-03-10","Cancelled",497.95,"GBP","google_pay","fedex",""
10887,87372,"2022-05-15","Delivered",1367.99,"USD","bank_transfer","express",""
10888,7393,"2021-04-04","Pending",760.95,"USD","bank_transfer","express",""
10889,45508,"2025-12-14","Refunded",756.95,"USD","debit_card","express",""
10890,55792,"2025-02-15","Returned",902.99,"GBP","apple_pay","ups",""
10891,11707,"2021-07-20","Refunded",1365.95,"USD","google_pay","dhl","Leave with neighbor if not home"
10892,69350,"2021-11-28","Cancelled",810.95,"EUR","google_pay","pickup_point",""
10893,11923,"2025-09-08","Refunded",1083.95,"USD","google_pay","standard",""
10894,7816,"2022-05-15","Shipped",1218.95,"EUR","debit_card","dhl",""
10895,1696,"2021-11-17","Delivered",1363.99,"GBP","paypal","standard",""
10896,45552,"2023-12-15","Refunded",212.99,"USD","klarna","dhl",""
10897,32717,"2022-10-01","Cancelled",1027.95,"GBP","credit_card","express",""
10898,99556,"2021-11-15","Shipped",308.99,"EUR","debit_card","dhl",""
10899,29406,"2025-12-05","Cancelled",1150.95,"GBP","debit_card","ups",""
10900,21201,"2024-02-11","Returned",1307.99,"EUR","google_pay","economy",""
10901,92436,"2022-08-03","Shipped",1364.95,"GBP","credit_card","pickup_point",""
10902,76907,"2025-07-05","Refunded",571.99,"GBP","paypal","fedex",""
10903,29376,"2023-09-19","Pending",170.99,"USD","bank_transfer","pickup_point",""
10904,37061,"2023-02-15","Pending",882.95,"GBP","klarna","express",""
10905,22825,"2024-12-26","Cancelled",248.99,"USD","bank_transfer","ups",""
10906,10754,"2023-12-06","Delivered",659.95,"USD","credit_card","dhl",""
10907,8223,"2024-12-10","Cancelled",1018.95,"USD","klarna","economy",""
10908,24929,"2024-11-30","Cancelled",962.95,"USD","klarna","economy",""
10909,62614,"2023-04-11","Refunded",1066.99,"GBP","paypal","overnight",""
10910,41418,"2021-09-10","Refunded",934.95,"USD","paypal","fedex",""
10911,36500,"2023-10-20","Refunded",1469.95,"EUR","apple_pay","fedex",""
10912,27874,"2022-09-24","Refunded",720.95,"USD","paypal","dhl",""
10913,16685,"2025-01-31","Cancelled",761.95,"USD","klarna","dhl",""
10914,19486,"2022-10-29","Pending",1088.99,"GBP","bank_transfer","dhl",""
10915,28756,"2025-08-06","Returned",1404.95,"GBP","google_pay","fedex",""
10916,94226,"2023-04-25","Cancelled",1414.95,"GBP","debit_card","fedex",""
10917,7165,"2021-02-21","Refunded",500.99,"EUR","debit_card","pickup_point",""
10918,26496,"2023-01-08","Returned",1459.95,"EUR","debit_card","ups",""
10919,33075,"2024-04-01","Processing",64.95,"EUR","credit_card","dhl",""
10920,5571,"2022-07-31","Shipped",490.99,"USD","klarna","standard",""
10921,73838,"2021-04-14","Returned",761.99,"USD","bank_transfer","express",""
10922,34745,"2022-12-12","Pending",1358.95,"EUR","google_pay","pickup_point",""
10923,32943,"2024-08-15","Returned",184.99,"GBP","debit_card","standard",""
10924,7746,"2021-07-19","Cancelled",886.95,"GBP","credit_card","ups",""
10925,96951,"2024-05-16","Processing",425.95,"GBP","bank_transfer","pickup_point",""
10926,11102,"2025-12-25","Cancelled",1032.95,"EUR","debit_card","pickup_point",""
10927,35508,"2024-03-08","Shipped",341.99,"GBP","google_pay","economy",""
10928,85122,"2025-12-14","Shipped",535.95,"USD","klarna","economy",""
10929,94860,"2022-05-24","Shipped",964.99,"EUR","google_pay","overnight",""
10930,82227,"2025-07-07","Cancelled",900.95,"USD","google_pay","overnight",""
10931,92437,"2024-02-08","Delivered",686.95,"GBP","google_pay","pickup_point","Combine with other items if available"
10932,37466,"2024-11-28","Refunded",1207.99,"EUR","bank_transfer","ups",""
10933,75825,"2022-04-18","Processing",333.95,"EUR","apple_pay","economy",""
10934,19786,"2023-08-19","Processing",65.95,"USD","google_pay","economy",""
10935,62588,"2025-08-13","Shipped",1161.95,"EUR","credit_card","dhl",""
10936,67370,"2022-08-27","Returned",1060.99,"USD","apple_pay","standard",""
10937,89364,"2025-07-17","Delivered",1303.95,"EUR","bank_transfer","standard",""
10938,56648,"2022-09-24","Processing",111.95,"USD","klarna","express",""
